Unique ID,Indicator ID,Name,Measure,Measure Info,Geo Place Name,Time Period,Start_Date,Data Value
410853,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Stapleton - St. George,Summer 2016,05/31/2016,7.79
410854,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Stapleton - St. George,Annual Average 2016,12/31/2015,6.8
410855,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Willowbrook,Winter 2015-16,12/01/2015,7.78
410856,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Willowbrook,Summer 2016,05/31/2016,8.09
410857,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Willowbrook,Annual Average 2016,12/31/2015,7.1
410858,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,South Beach - Tottenville,Winter 2015-16,12/01/2015,7.13
410859,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,South Beach - Tottenville,Summer 2016,05/31/2016,7.54
410860,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,South Beach - Tottenville,Annual Average 2016,12/31/2015,6.59
410861,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Kingsbridge - Riverdale,Winter 2015-16,12/01/2015,8.41
410862,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Kingsbridge - Riverdale,Summer 2016,05/31/2016,7.95
410863,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Kingsbridge - Riverdale,Annual Average 2016,12/31/2015,7.5
410864,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Northeast Bronx,Winter 2015-16,12/01/2015,8.31
410865,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Northeast Bronx,Summer 2016,05/31/2016,7.93
410866,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Northeast Bronx,Annual Average 2016,12/31/2015,7.55
410867,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Fordham - Bronx Pk,Winter 2015-16,12/01/2015,8.33
410868,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Fordham - Bronx Pk,Summer 2016,05/31/2016,8.05
410869,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Fordham - Bronx Pk,Annual Average 2016,12/31/2015,7.57
410870,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Pelham - Throgs Neck,Winter 2015-16,12/01/2015,8.07
410871,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Pelham - Throgs Neck,Summer 2016,05/31/2016,8.06
410872,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Pelham - Throgs Neck,Annual Average 2016,12/31/2015,7.5
410873,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Greenpoint,Winter 2015-16,12/01/2015,10.19
410874,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Greenpoint,Summer 2016,05/31/2016,9.8
410875,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Greenpoint,Annual Average 2016,12/31/2015,9.46
410876,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Downtown - Heights - Slope,Winter 2015-16,12/01/2015,9.84
410877,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Downtown - Heights - Slope,Summer 2016,05/31/2016,9.15
410878,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Downtown - Heights - Slope,Annual Average 2016,12/31/2015,8.86
410879,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Bedford Stuyvesant - Crown Heights,Winter 2015-16,12/01/2015,8.75
410880,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Bedford Stuyvesant - Crown Heights,Summer 2016,05/31/2016,8.28
410881,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Bedford Stuyvesant - Crown Heights,Annual Average 2016,12/31/2015,7.94
410882,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,East New York,Winter 2015-16,12/01/2015,8.42
410883,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,East New York,Summer 2016,05/31/2016,8.27
410884,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,East New York,Annual Average 2016,12/31/2015,7.8
410885,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Sunset Park,Winter 2015-16,12/01/2015,9.32
410886,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Sunset Park,Summer 2016,05/31/2016,8.93
410887,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Sunset Park,Annual Average 2016,12/31/2015,8.4
410888,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Borough Park,Winter 2015-16,12/01/2015,8.15
410889,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Borough Park,Summer 2016,05/31/2016,8.08
410890,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Borough Park,Annual Average 2016,12/31/2015,7.45
410891,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,East Flatbush - Flatbush,Winter 2015-16,12/01/2015,8.37
410892,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,East Flatbush - Flatbush,Summer 2016,05/31/2016,8.12
410893,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,East Flatbush - Flatbush,Annual Average 2016,12/31/2015,7.64
410894,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Canarsie - Flatlands,Winter 2015-16,12/01/2015,7.6
410895,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Canarsie - Flatlands,Summer 2016,05/31/2016,7.77
410896,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Canarsie - Flatlands,Annual Average 2016,12/31/2015,7.12
410897,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Bensonhurst - Bay Ridge,Winter 2015-16,12/01/2015,7.71
410898,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Bensonhurst - Bay Ridge,Summer 2016,05/31/2016,7.94
410899,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Bensonhurst - Bay Ridge,Annual Average 2016,12/31/2015,7.11
410900,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Coney Island - Sheepshead Bay,Winter 2015-16,12/01/2015,7.03
410901,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Coney Island - Sheepshead Bay,Summer 2016,05/31/2016,7.66
410902,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Coney Island - Sheepshead Bay,Annual Average 2016,12/31/2015,6.75
410903,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Williamsburg - Bushwick,Winter 2015-16,12/01/2015,9.44
410904,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Williamsburg - Bushwick,Summer 2016,05/31/2016,8.99
410905,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Williamsburg - Bushwick,Annual Average 2016,12/31/2015,8.67
410906,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Washington Heights,Winter 2015-16,12/01/2015,8.5
410907,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Washington Heights,Summer 2016,05/31/2016,8.45
410908,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Washington Heights,Annual Average 2016,12/31/2015,7.81
410909,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Central Harlem - Morningside Heights,Winter 2015-16,12/01/2015,8.42
410910,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Central Harlem - Morningside Heights,Summer 2016,05/31/2016,8.67
410911,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Central Harlem - Morningside Heights,Annual Average 2016,12/31/2015,7.95
410912,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,East Harlem,Winter 2015-16,12/01/2015,8.59
410913,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,East Harlem,Summer 2016,05/31/2016,8.9
410914,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,East Harlem,Annual Average 2016,12/31/2015,8.19
410915,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Upper West Side,Winter 2015-16,12/01/2015,8.85
410916,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Upper West Side,Summer 2016,05/31/2016,9.12
410917,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Upper West Side,Annual Average 2016,12/31/2015,8.49
410918,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Long Island City - Astoria,Winter 2015-16,12/01/2015,9.1
410919,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Long Island City - Astoria,Summer 2016,05/31/2016,9.23
410920,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Long Island City - Astoria,Annual Average 2016,12/31/2015,8.65
410921,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,West Queens,Winter 2015-16,12/01/2015,8.6
410922,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,West Queens,Summer 2016,05/31/2016,8.71
410923,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,West Queens,Annual Average 2016,12/31/2015,8.14
410924,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Flushing - Clearview,Winter 2015-16,12/01/2015,7.68
410925,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Flushing - Clearview,Summer 2016,05/31/2016,7.8
410926,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Flushing - Clearview,Annual Average 2016,12/31/2015,7.22
410927,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Ridgewood - Forest Hills,Winter 2015-16,12/01/2015,8.12
410928,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Ridgewood - Forest Hills,Summer 2016,05/31/2016,8.05
410929,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Ridgewood - Forest Hills,Annual Average 2016,12/31/2015,7.56
410930,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Southwest Queens,Winter 2015-16,12/01/2015,7.51
410931,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Southwest Queens,Summer 2016,05/31/2016,7.59
410932,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Southwest Queens,Annual Average 2016,12/31/2015,7.02
410933,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Jamaica,Winter 2015-16,12/01/2015,7.42
410934,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Jamaica,Summer 2016,05/31/2016,7.57
410935,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Jamaica,Annual Average 2016,12/31/2015,6.99
410936,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Southeast Queens,Winter 2015-16,12/01/2015,6.89
410937,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Southeast Queens,Summer 2016,05/31/2016,7.06
410938,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Southeast Queens,Annual Average 2016,12/31/2015,6.51
410939,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Rockaways,Winter 2015-16,12/01/2015,5.92
410940,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Rockaways,Summer 2016,05/31/2016,6.87
410941,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Rockaways,Annual Average 2016,12/31/2015,5.98
410942,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Upper East Side-Gramercy,Winter 2015-16,12/01/2015,10.1
410943,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Upper East Side-Gramercy,Summer 2016,05/31/2016,10.37
410944,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Upper East Side-Gramercy,Annual Average 2016,12/31/2015,9.86
410945,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Chelsea-Village,Winter 2015-16,12/01/2015,10.51
410946,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Chelsea-Village,Summer 2016,05/31/2016,10.44
410947,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Chelsea-Village,Annual Average 2016,12/31/2015,10.05
410948,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Union Square-Lower Manhattan,Winter 2015-16,12/01/2015,9.89
410949,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Union Square-Lower Manhattan,Summer 2016,05/31/2016,9.47
410950,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Union Square-Lower Manhattan,Annual Average 2016,12/31/2015,9.18
410951,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Bayside Little Neck-Fresh Meadows,Winter 2015-16,12/01/2015,7.43
410952,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Bayside Little Neck-Fresh Meadows,Summer 2016,05/31/2016,7.47
410953,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Bayside Little Neck-Fresh Meadows,Annual Average 2016,12/31/2015,6.94
410954,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Northern SI,Winter 2015-16,12/01/2015,7.67
410955,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Northern SI,Summer 2016,05/31/2016,7.94
410956,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Northern SI,Annual Average 2016,12/31/2015,6.97
410957,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Southern SI,Winter 2015-16,12/01/2015,7.37
410958,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Southern SI,Summer 2016,05/31/2016,7.74
410959,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Southern SI,Annual Average 2016,12/31/2015,6.78
410960,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,South Bronx,Winter 2015-16,12/01/2015,8.76
410961,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,South Bronx,Summer 2016,05/31/2016,8.89
410962,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,South Bronx,Annual Average 2016,12/31/2015,8.21
410963,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,New York City,Winter 2015-16,12/01/2015,8.01
410964,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,New York City,Summer 2016,05/31/2016,8.1
410965,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,New York City,Annual Average 2016,12/31/2015,7.45
410966,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Financial District (CD1),Winter 2015-16,12/01/2015,10.29
410967,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Financial District (CD1),Summer 2016,05/31/2016,9.83
410968,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Financial District (CD1),Annual Average 2016,12/31/2015,9.56
410969,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Greenwich Village and Soho (CD2),Winter 2015-16,12/01/2015,10.17
410970,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Greenwich Village and Soho (CD2),Summer 2016,05/31/2016,9.86
410971,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Greenwich Village and Soho (CD2),Annual Average 2016,12/31/2015,9.53
410972,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Lower East Side and Chinatown (CD3),Winter 2015-16,12/01/2015,9.65
410973,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Lower East Side and Chinatown (CD3),Summer 2016,05/31/2016,9.19
410974,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Lower East Side and Chinatown (CD3),Annual Average 2016,12/31/2015,8.9
410975,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Clinton and Chelsea (CD4),Winter 2015-16,12/01/2015,10.21
410976,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Clinton and Chelsea (CD4),Summer 2016,05/31/2016,10.21
410977,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Clinton and Chelsea (CD4),Annual Average 2016,12/31/2015,9.76
410978,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Midtown (CD5),Winter 2015-16,12/01/2015,11.48
410979,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Midtown (CD5),Summer 2016,05/31/2016,11.74
410980,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Midtown (CD5),Annual Average 2016,12/31/2015,11.34
410981,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Stuyvesant Town and Turtle Bay (CD6),Winter 2015-16,12/01/2015,10.55
410982,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Stuyvesant Town and Turtle Bay (CD6),Summer 2016,05/31/2016,10.61
410983,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Stuyvesant Town and Turtle Bay (CD6),Annual Average 2016,12/31/2015,10.21
410984,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Upper West Side (CD7),Winter 2015-16,12/01/2015,8.85
410985,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Upper West Side (CD7),Summer 2016,05/31/2016,9.12
410986,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Upper West Side (CD7),Annual Average 2016,12/31/2015,8.49
410987,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Upper East Side (CD8),Winter 2015-16,12/01/2015,9.34
410988,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Upper East Side (CD8),Summer 2016,05/31/2016,9.68
410989,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Upper East Side (CD8),Annual Average 2016,12/31/2015,9.1
410990,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Morningside Heights and Hamilton Heights (CD9),Winter 2015-16,12/01/2015,8.51
410991,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Morningside Heights and Hamilton Heights (CD9),Summer 2016,05/31/2016,8.71
410992,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Morningside Heights and Hamilton Heights (CD9),Annual Average 2016,12/31/2015,8.01
410993,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Central Harlem (CD10),Winter 2015-16,12/01/2015,8.35
410994,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Central Harlem (CD10),Summer 2016,05/31/2016,8.6
410995,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Central Harlem (CD10),Annual Average 2016,12/31/2015,7.89
410996,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,East Harlem (CD11),Winter 2015-16,12/01/2015,8.57
410997,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,East Harlem (CD11),Summer 2016,05/31/2016,8.88
410998,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,East Harlem (CD11),Annual Average 2016,12/31/2015,8.17
410999,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Washington Heights and Inwood (CD12),Winter 2015-16,12/01/2015,8.52
411000,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Washington Heights and Inwood (CD12),Summer 2016,05/31/2016,8.42
411001,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Washington Heights and Inwood (CD12),Annual Average 2016,12/31/2015,7.79
411002,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Mott Haven and Melrose (CD1),Winter 2015-16,12/01/2015,9.03
411003,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Mott Haven and Melrose (CD1),Summer 2016,05/31/2016,9.28
411004,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Mott Haven and Melrose (CD1),Annual Average 2016,12/31/2015,8.55
411005,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Hunts Point and Longwood (CD2),Winter 2015-16,12/01/2015,8.99
411006,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Hunts Point and Longwood (CD2),Summer 2016,05/31/2016,9.19
411007,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Hunts Point and Longwood (CD2),Annual Average 2016,12/31/2015,8.49
411008,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Morrisania and Crotona (CD3),Winter 2015-16,12/01/2015,8.42
411009,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Morrisania and Crotona (CD3),Summer 2016,05/31/2016,8.52
411010,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Morrisania and Crotona (CD3),Annual Average 2016,12/31/2015,7.85
411011,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Highbridge and Concourse (CD4),Winter 2015-16,12/01/2015,8.83
411012,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Highbridge and Concourse (CD4),Summer 2016,05/31/2016,8.94
411013,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Highbridge and Concourse (CD4),Annual Average 2016,12/31/2015,8.25
411014,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Fordham and University Heights (CD5),Winter 2015-16,12/01/2015,9.01
411015,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Fordham and University Heights (CD5),Summer 2016,05/31/2016,8.95
411016,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Fordham and University Heights (CD5),Annual Average 2016,12/31/2015,8.34
411017,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Belmont and East Tremont (CD6),Winter 2015-16,12/01/2015,8.61
411018,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Belmont and East Tremont (CD6),Summer 2016,05/31/2016,8.55
411019,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Belmont and East Tremont (CD6),Annual Average 2016,12/31/2015,7.96
